SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
859,LPI(17:1)-H,NL[17:1+18.01],M-R1-H,C01,2,13,315.0495077,4815.865234,315.0486615,2.6858637,2.9308348,
859,LPI(17:1)-H,LPI(17:1)-H,LPI(17:1)-H,,2,18,583.2891213,21864.00195,583.2888915,0.393883031,2.9308348,
859,LPI(17:1)-H,LPI(17:1)-H,LPI(17:1)-H,,2,18,583.2891213,21864.00195,583.2888915,0.393883031,2.9308348,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
459,LPS(17:1)-H,17:1+17.00,R1-H,C1,2,3,267.2335444,34619.30824,267.2329535,2.211170569,2.5979807,
459,LPS(17:1)-H,NL[87.03],M-SERINE+H2O-H,C0,2,4,421.2365294,523027.4798,421.2360665,1.098817335,2.5979807,
460,LPS(17:1)-H,C3 H6 O5 P1,GP-H3O,C2,2,3,152.9953396,10179.69658,152.9958365,-3.247971834,2.5895718,
757,LPS(17:1)-H,C3 H6 O5 P1,GP-H3O,C2,2,3,152.9953396,7806.953613,152.9958365,-3.247971834,2.5895618,
759,LPS(17:1)-H,17:1+17.00,R1-H,C1,2,15,267.2335444,29624.32813,267.2329535,2.211170569,2.5979707,
759,LPS(17:1)-H,NL[87.03],M-SERINE+H2O-H,C0,2,17,421.2365294,447563.4688,421.2360665,1.098817335,2.5979707,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4736,PA(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,21,225.1858202,86120.46418,225.1860035,-0.814044395,14.96779905,
4736,PA(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,22,269.2492878,235318.8316,269.2486035,2.541300626,14.96779905,
4736,PA(17:0_14:1)-H,NL[14:1+18.01],LPA(R2)-H2O-H,C01,2,27,405.2418635,19390.1064,405.2411515,1.757025268,14.96779905,
5145,PA(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,3,225.1858202,20856.72266,225.1860035,-0.814044395,14.537264,
5145,PA(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,4,269.2492878,68289.48438,269.2486035,2.541300626,14.537264,
5145,PA(17:0_14:1)-H,NL[17:0+18.01],LPA(R1)-H2O-H,C01,2,6,361.1788611,3314.966309,361.1785515,0.857007225,14.537264,
5145,PA(17:0_14:1)-H,NL[14:1+18.01],LPA(R2)-H2O-H,C01,2,7,405.2418635,17044.99219,405.2411515,1.757025268,14.537264,
5145,PA(17:0_14:1)-H,PA(31:1)-H,PA(31:1)-H,,2,9,631.4321017,3786.917969,631.4344315,-3.689736742,14.537264,
5145,PA(17:0_14:1)-H,PA(31:1)-H,PA(31:1)-H,,2,9,631.4321017,3786.917969,631.4344315,-3.689736742,14.537264,
5249,PA(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,17,225.1858763,83173.25781,225.1860035,-0.564914698,14.882383,
5249,PA(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,18,269.2491605,229890.9688,269.2486035,2.068719292,14.882383,
5249,PA(17:0_14:1)-H,NL[14:1+18.01],LPA(R2)-H2O-H,C01,2,22,405.2416754,19219.375,405.2411515,1.292812562,14.882383,
5353,PA(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,13,225.1859217,95217.64844,225.1860035,-0.363329925,15.231454,
5353,PA(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,14,269.2492244,252073.0938,269.2486035,2.306109375,15.231454,
5353,PA(17:0_14:1)-H,NL[17:0+18.01],LPA(R1)-H2O-H,C01,2,15,361.1786284,6746.794434,361.1785515,0.212891612,15.231454,
5353,PA(17:0_14:1)-H,NL[14:1+18.01],LPA(R2)-H2O-H,C01,2,16,405.2424611,19917.10547,405.2411515,3.231699359,15.231454,
5458,PA(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,10,225.1858498,74790.16406,225.1860035,-0.68271378,15.58139,
5458,PA(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,12,269.2492363,195005.5469,269.2486035,2.350005545,15.58139,
5458,PA(17:0_14:1)-H,NL[14:1+18.01],LPA(R2)-H2O-H,C01,2,15,405.2411489,17923.88867,405.2411515,-0.006381377,15.58139,
5726,PA(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,7,225.1857814,41469.04297,225.1860035,-0.986614549,16.285387,
5726,PA(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,9,269.2490311,111137.8594,269.2486035,1.587902037,16.285387,
5726,PA(17:0_14:1)-H,NL[14:1+18.01],LPA(R2)-H2O-H,C01,2,12,405.2406325,10996.51855,405.2411515,-1.280761332,16.285387,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4817,PC(15:0_18:1)+HCOO+D7:(s),15:0+17.00,R2-H,C1,2,9,241.2176528,370461.8982,241.2173035,1.44784001,15.604043,
4817,PC(15:0_18:1)+HCOO+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,11,288.2931917,964498.5562,288.2925425,2.251690194,15.604043,
5465,PC(15:0_18:1)+HCOO+D7:(s),15:0+17.00,R2-H,C1,2,9,241.2176528,26053.14648,241.2173035,1.44784001,15.604033,
5465,PC(15:0_18:1)+HCOO+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,11,288.2931917,67829.4375,288.2925425,2.251690194,15.604033,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4791,PC(17:0_14:1)+HCOO,C7 H15 N1 O5 P1,M-FA1-FA2+H2O-CH3,C2,2,1,224.0690527,201104.8876,224.0693355,-1.262337722,14.37521762,
4791,PC(17:0_14:1)+HCOO,14:1+17.00,R1-H,C1,2,2,225.1858664,1.06E+07,225.1860035,-0.608959826,14.37521762,
4791,PC(17:0_14:1)+HCOO,17:0+17.00,R2-H,C1,2,3,269.2491534,3482050.924,269.2486035,2.042183639,14.37521762,
4791,PC(17:0_14:1)+HCOO,NL[14:1+60.02],LPC(R2)-CH3,C2,2,4,494.3265859,163790.7285,494.3252155,2.77217738,14.37521762,
5048,PC(17:0_14:1)+HCOO,C7 H15 N1 O5 P1,M-FA1-FA2+H2O-CH3,C2,2,12,224.0690527,84022.60156,224.0693355,-1.262337722,14.225592,
5048,PC(17:0_14:1)+HCOO,14:1+17.00,R1-H,C1,2,13,225.1858664,5238808,225.1860035,-0.608959826,14.225592,
5048,PC(17:0_14:1)+HCOO,17:0+17.00,R2-H,C1,2,15,269.2491534,4866479,269.2486035,2.042183639,14.225592,
5048,PC(17:0_14:1)+HCOO,NL[17:0+60.02],LPC(R1)-CH3,C01,2,20,450.2623632,59643.35547,450.2626155,-0.560346622,14.225592,
5048,PC(17:0_14:1)+HCOO,NL[14:1+60.02],LPC(R2)-CH3,C2,2,22,494.3265859,74242.42969,494.3252155,2.77217738,14.225592,
5158,PC(17:0_14:1)+HCOO,C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,8,168.0425177,590566.625,168.0431205,-3.587643347,14.580751,
5158,PC(17:0_14:1)+HCOO,C7 H15 N1 O5 P1,M-FA1-FA2+H2O-CH3,C2,2,10,224.0697611,482766.1875,224.0693355,1.899268374,14.580751,
5158,PC(17:0_14:1)+HCOO,14:1+17.00,R1-H,C1,2,11,225.1858822,2.55E+07,225.1860035,-0.538765116,14.580751,
5158,PC(17:0_14:1)+HCOO,17:0+17.00,R2-H,C1,2,13,269.2492207,8358904,269.2486035,2.292384174,14.580751,
5158,PC(17:0_14:1)+HCOO,NL[14:1+60.02],LPC(R2)-CH3,C2,2,18,494.3257972,393190.9688,494.3252155,1.176655055,14.580751,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4741,PE(17:0_14:1)-H,C5 H11 N1 O5 P1,M-FA1-FA2+H2O-H,C01,2,1,196.0375393,46805.19036,196.0380355,-2.531165234,14.77173049,
4741,PE(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,2,225.1860412,1783101.473,225.1860035,0.167447423,14.77173049,
4741,PE(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,3,269.2493248,631117.3906,269.2486035,2.678813769,14.77173049,
4741,PE(17:0_14:1)-H,NL[14:1],LPE(R2)-H,C01,2,4,466.2948336,23284.5111,466.2939155,1.968955722,14.77173049,
5165,PE(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,5,225.1860412,100914.4141,225.1860035,0.167447423,14.60359,
5165,PE(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,6,269.2493248,152066.6875,269.2486035,2.678813769,14.60359,
5165,PE(17:0_14:1)-H,NL[14:1],LPE(R2)-H,C01,2,9,466.2948336,3574.617188,466.2939155,1.968955722,14.60359,
5268,PE(17:0_14:1)-H,C5 H11 N1 O5 P1,M-FA1-FA2+H2O-H,C01,2,9,196.0375393,112117.4609,196.0380355,-2.531165234,14.946292,
5268,PE(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,10,225.1858881,4271253,225.1860035,-0.5123854,14.946292,
5268,PE(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,11,269.2491298,1511782.75,269.2486035,1.954728371,14.946292,
5268,PE(17:0_14:1)-H,NL[14:1],LPE(R2)-H,C01,2,12,466.294656,55775.87109,466.2939155,1.5879984,14.946292,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
5580,PE(15:0_18:1)-H+D7:(s),C5 H11 N1 O5 P1,M-FA1-FA2+H2O-H,C01,2,1,196.0381627,132612.3655,196.0380355,0.648660248,16.268757,
5580,PE(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,2,241.2172002,2161941.151,241.2173035,-0.428507627,16.268757,
5580,PE(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,4,288.2929012,5694351.399,288.2925425,1.244147548,16.268757,
5580,PE(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)],LPE(R2)-H,C01,2,5,438.2631998,102807.3577,438.2626155,1.333256433,16.268757,
5721,PE(15:0_18:1)-H+D7:(s),C5 H11 N1 O5 P1,M-FA1-FA2+H2O-H,C01,2,11,196.0381627,8052.760254,196.0380355,0.648660248,16.268747,
5721,PE(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,12,241.2172002,131281.8281,241.2173035,-0.428507627,16.268747,
5721,PE(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,14,288.2929012,345784.0938,288.2925425,1.244147548,16.268747,
5721,PE(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)],LPE(R2)-H,C01,2,15,438.2631998,6242.879395,438.2626155,1.333256433,16.268747,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4107,PG(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,3,225.1858792,1324660.606,225.1860035,-0.552000699,13.655086,
4107,PG(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,4,269.2491853,502541.673,269.2486035,2.160692812,13.655086,
4107,PG(17:0_14:1)-H,NL[14:1],LPG(R2)-H,C01,2,5,497.2887486,18250.75325,497.2884965,0.506794554,13.655086,
4107,PG(17:0_14:1)-H,PG(31:1)-H,PG(31:1)-H,,2,6,705.4744118,17547.29202,705.4712115,4.536361357,13.655086,
4584,PG(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,12,225.1858792,2943776.5,225.1860035,-0.552000699,13.655076,
4584,PG(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,15,269.2491853,1116792,269.2486035,2.160692812,13.655076,
4584,PG(17:0_14:1)-H,NL[14:1],LPG(R2)-H,C01,2,18,497.2887486,40558.41797,497.2884965,0.506794554,13.655076,
4584,PG(17:0_14:1)-H,PG(31:1)-H,PG(31:1)-H,,2,19,705.4744118,38995.125,705.4712115,4.536361357,13.655076,
4584,PG(17:0_14:1)-H,PG(31:1)-H,PG(31:1)-H,,2,19,705.4744118,38995.125,705.4712115,4.536361357,13.655076,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4764,PG(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,4,241.2171934,233862.2555,241.2173035,-0.456404076,14.721137,
4764,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,5,288.2929372,520848.506,288.2925425,1.368994847,14.721137,
4765,PG(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,3,241.2164643,65324.59394,241.2173035,-3.479166451,14.736313,
4765,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,5,288.2922317,127010.6365,288.2925425,-1.078332706,14.736313,
4765,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00_13C1,R1-H_13C1,ISO,2,6,289.2960185,133806.0698,289.2958975,0.418001061,14.736313,
4766,PG(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,3,241.2169136,5895.709147,241.2173035,-1.616378355,14.784131,
4766,PG(15:0_18:1)-H+D7:(s),15:0+17.00_13C1,R2-H_13C1,ISO,2,4,242.2215413,9569.453264,242.2206585,3.644577406,14.784131,
4766,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,6,288.2925605,13664.79525,288.2925425,0.062195122,14.784131,
5195,PG(15:0_18:1)-H+D7:(s),C3 H6 O5 P1,GP-H3O,C2,2,1,152.9951162,14697.16016,152.9958365,-4.708191824,14.704395,
5195,PG(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,4,241.2172321,73268.84375,241.2173035,-0.296302417,14.704395,
5195,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,6,288.2928095,141290.5469,288.2925425,0.925892614,14.704395,
5195,PG(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+92.04],LPA(R2)-H3O,C01,2,7,377.2082534,4485.452148,377.2098515,-4.236715352,14.704395,
5195,PG(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)],LPG(R2)-H,C01,2,9,469.2571179,4082.189697,469.2571965,-0.167598013,14.704395,
5195,PG(15:0_18:1)-H+D7:(s),PG(33:1)-H+D7:(s),PG(33:1)-H+D7:(s),,2,12,740.5470002,51433.97266,740.5464505,0.742215377,14.704395,
5195,PG(15:0_18:1)-H+D7:(s),PG(33:1)-H+D7:(s),PG(33:1)-H+D7:(s),,2,12,740.5470002,51433.97266,740.5464505,0.742215377,14.704395,
5200,PG(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,4,241.2171934,46862.48047,241.2173035,-0.456404076,14.721127,
5200,PG(15:0_18:1)-H+D7:(s),15:0+17.00_13C1,R2-H_13C1,ISO,2,5,242.2209505,34996.39453,242.2206585,1.205408196,14.721127,
5200,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,6,288.2929372,104370.2109,288.2925425,1.368994847,14.721127,
5200,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00_13C1,R1-H_13C1,ISO,2,7,289.2969558,92212.875,289.2958975,3.65820227,14.721127,
5205,PG(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,6,241.2164643,19600.97266,241.2173035,-3.479166451,14.736303,
5205,PG(15:0_18:1)-H+D7:(s),15:0+17.00_13C1,R2-H_13C1,ISO,2,7,242.2213319,15807.07324,242.2206585,2.780155865,14.736303,
5205,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,10,288.2922317,38110.17969,288.2925425,-1.078332706,14.736303,
5205,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00_13C1,R1-H_13C1,ISO,2,11,289.2960185,40149.18359,289.2958975,0.418001061,14.736303,
5220,PG(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,11,241.2169136,4400.448242,241.2173035,-1.616378355,14.784121,
5220,PG(15:0_18:1)-H+D7:(s),15:0+17.00_13C1,R2-H_13C1,ISO,2,12,242.2215413,7142.462891,242.2206585,3.644577406,14.784121,
5220,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,16,288.2925605,10199.15039,288.2925425,0.062195122,14.784121,
5220,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00_13C1,R1-H_13C1,ISO,2,17,289.2973012,15176.42188,289.2958975,4.851937847,14.784121,
5220,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00_13C2,R1-H_13C2,ISO,2,18,290.299509,15482.19336,290.2992525,0.8834983,14.784121,
5298,PG(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,4,241.2174892,57620.01953,241.2173035,0.769730265,15.046756,
5298,PG(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,5,288.2930253,165260.2969,288.2925425,1.674693655,15.046756,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4148,PI(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,13,225.1858636,707371.7425,225.1860035,-0.621215975,13.209504,
4148,PI(17:0_14:1)-H,C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,14,241.0118462,599482.1107,241.0118815,-0.14658855,13.209504,
4148,PI(17:0_14:1)-H,C6 H12 O9 P1,IP,C0,2,15,259.0220131,22178.90883,259.0224465,-1.67345738,13.209504,
4148,PI(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,17,269.2491059,922010.2685,269.2486035,1.865786673,13.209504,
4148,PI(17:0_14:1)-H,17:0+152.99,LPA(R2)-H3O,C2,2,23,405.241937,165968.5118,405.2411515,1.938257531,13.209504,
4148,PI(17:0_14:1)-H,NL[14:1+18.01],LPI(R2)-H2O-H,C1,2,24,567.2958707,60991.64811,567.2939765,3.338929656,13.209504,
4148,PI(17:0_14:1)-H,NL[14:1],LPI(R2)-H,C01,2,25,585.3023829,20781.85868,585.3045415,-3.688110923,13.209504,
4148,PI(17:0_14:1)-H,PI(31:1)-H,PI(31:1)-H,,2,27,793.490327,90191.25785,793.4872565,3.869597314,13.209504,
4150,PI(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,12,225.1857344,8469.660591,225.1860035,-1.194950743,13.096412,
4150,PI(17:0_14:1)-H,C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,14,241.0115698,8510.961321,241.0118815,-1.293329166,13.096412,
4150,PI(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,17,269.2493853,7981.704442,269.2486035,2.903432049,13.096412,
4150,PI(17:0_14:1)-H,17:0+152.99_13C1,LPA(R2)-H3O_13C1,ISO,2,23,406.2441089,777.068909,406.2445065,-0.978734109,13.096412,
4416,PI(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,13,225.1857344,44361.43359,225.1860035,-1.194950743,13.096402,
4416,PI(17:0_14:1)-H,14:1+17.00_13C1,R1-H_13C1,ISO,2,14,226.1892939,42956.61328,226.1893585,-0.285642231,13.096402,
4416,PI(17:0_14:1)-H,14:1+17.00_13C2,R1-H_13C2,ISO,2,15,227.1918793,21052.18164,227.1927135,-3.671931331,13.096402,
4416,PI(17:0_14:1)-H,C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,17,241.0115698,44577.75391,241.0118815,-1.293329166,13.096402,
4416,PI(17:0_14:1)-H,C6 H10 O8 P1_13C1,PH(INOSITOL)-H2O-H_13C1,ISO,2,18,242.0150628,19857.54492,242.0152365,-0.717831668,13.096402,
4416,PI(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,22,269.2493853,41805.67188,269.2486035,2.903432049,13.096402,
4416,PI(17:0_14:1)-H,17:0+17.00_13C1,R2-H_13C1,ISO,2,23,270.2523019,48587.27344,270.2519585,1.270599064,13.096402,
4416,PI(17:0_14:1)-H,17:0+17.00_13C2,R2-H_13C2,ISO,2,24,271.2552881,28266.11719,271.2553135,-0.093591851,13.096402,
4416,PI(17:0_14:1)-H,17:0+152.99_13C1,LPA(R2)-H3O_13C1,ISO,2,30,406.2441089,4070.043945,406.2445065,-0.978734109,13.096402,
4416,PI(17:0_14:1)-H,17:0+152.99_13C2,LPA(R2)-H3O_13C2,ISO,2,31,407.2482047,10869.08105,407.2478615,0.842679831,13.096402,
4449,PI(17:0_14:1)-H,14:1+17.00,R1-H,C1,2,13,225.1858636,1563815.5,225.1860035,-0.621215975,13.209494,
4449,PI(17:0_14:1)-H,C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,14,241.0118462,1325299.5,241.0118815,-0.14658855,13.209494,
4449,PI(17:0_14:1)-H,C6 H12 O9 P1,IP,C0,2,15,259.0220131,49031.81641,259.0224465,-1.67345738,13.209494,
4449,PI(17:0_14:1)-H,17:0+17.00,R2-H,C1,2,17,269.2491059,2038325.625,269.2486035,1.865786673,13.209494,
4449,PI(17:0_14:1)-H,17:0+152.99,LPA(R2)-H3O,C2,2,23,405.241937,366913.3438,405.2411515,1.938257531,13.209494,
4449,PI(17:0_14:1)-H,NL[14:1+18.01],LPI(R2)-H2O-H,C1,2,24,567.2958707,134836.7188,567.2939765,3.338929656,13.209494,
4449,PI(17:0_14:1)-H,NL[14:1],LPI(R2)-H,C01,2,25,585.3023829,45943.30078,585.3045415,-3.688110923,13.209494,
4449,PI(17:0_14:1)-H,PI(31:1)-H,PI(31:1)-H,,2,27,793.490327,199389.4844,793.4872565,3.869597314,13.209494,
4449,PI(17:0_14:1)-H,PI(31:1)-H,PI(31:1)-H,,2,27,793.490327,199389.4844,793.4872565,3.869597314,13.209494,
4449,PI(17:0_14:1)-H,PI(31:1)-H,PI(31:1)-H,,2,27,793.490327,199389.4844,793.4872565,3.869597314,13.209494,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4833,PI(15:0_18:1)-H+D7:(s),C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,4,241.0118231,40359.02662,241.0118815,-0.242615705,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,5,241.2170025,39951.01265,241.2173035,-1.248100372,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),C6 H12 O9 P1,IP,C0,2,6,259.0230027,4241.974449,259.0224465,2.147106852,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,8,288.2928534,42429.44576,288.2925425,1.078446464,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),15:0+152.99,LPA(R2)-H3O,C2,2,12,377.209316,27669.07543,377.2098515,-1.419833022,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+162.05],LPA(R2)-H,C2,2,13,395.2201305,2990.113911,395.2204165,-0.7237603,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+152.99,LPA(R1)-H3O,C2,2,14,424.2858752,5240.976487,424.2850905,1.849310869,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+18.01],LPI(R2)-H2O-H,C1,2,17,539.2617169,28136.49324,539.2626765,-1.779587283,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)],LPI(R2)-H,C01,2,18,557.2743272,3513.669726,557.2732415,1.948172659,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),NL[15:0+18.01],LPI(R1)-H2O-H,C1,2,19,586.3380696,7936.381313,586.3379155,0.262690838,14.44761497,
4833,PI(15:0_18:1)-H+D7:(s),PI(33:1)-H+D7:(s),PI(33:1)-H+D7:(s),,2,20,828.5638795,183629.1915,828.5624955,1.670279186,14.44761497,
4834,PI(15:0_18:1)-H+D7:(s),C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,8,241.0120464,134.3050782,241.0118815,0.683993579,14.44761497,
4834,PI(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,9,241.2168514,99.06093553,241.2173035,-1.874505358,14.44761497,
4834,PI(15:0_18:1)-H+D7:(s),C6 H10 O8 P1_13C1,PH(INOSITOL)-H2O-H_13C1,ISO,2,10,242.0156474,6822.743057,242.0152365,1.697578582,14.44761497,
4834,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,14,288.2929495,119.5530322,288.2925425,1.411795193,14.44761497,
4834,PI(15:0_18:1)-H+D7:(s),15:0+152.99_13C1,LPA(R2)-H3O_13C1,ISO,2,18,378.2137601,7898.284958,378.2132065,1.46354194,14.44761497,
4834,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+18.01],LPI(R2)-H2O-H,C1,2,22,539.2648818,7830.674,539.2626765,4.089376772,14.44761497,
4834,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)]_13C1,LPI(R2)-H_13C1,ISO,2,23,558.2768351,4353.171752,558.2765965,0.42735857,14.44761497,
5110,PI(15:0_18:1)-H+D7:(s),C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,5,241.0118231,41398.89453,241.0118815,-0.242615705,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),15:0+17.00,R2-H,C1,2,6,241.2170025,40342.64453,241.2173035,-1.248100372,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),C6 H12 O9 P1,IP,C0,2,7,259.0230027,4597.575684,259.0224465,2.147106852,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+17.00,R1-H,C1,2,9,288.2928534,42907.85547,288.2925425,1.078446464,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),15:0+152.99,LPA(R2)-H3O,C2,2,13,377.209316,27795.79492,377.2098515,-1.419833022,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+162.05],LPA(R2)-H,C2,2,14,395.2201305,3240.772705,395.2204165,-0.7237603,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),18:1+D7:(s)+152.99,LPA(R1)-H3O,C2,2,15,424.2858752,5680.323242,424.2850905,1.849310869,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)+18.01],LPI(R2)-H2O-H,C1,2,18,539.2617169,28968.44336,539.2626765,-1.779587283,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),NL[18:1+D7:(s)],LPI(R2)-H,C01,2,19,557.2743272,3808.217773,557.2732415,1.948172659,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),NL[15:0+18.01],LPI(R1)-H2O-H,C1,2,20,586.3380696,8601.681641,586.3379155,0.262690838,14.421148,
5110,PI(15:0_18:1)-H+D7:(s),PI(33:1)-H+D7:(s),PI(33:1)-H+D7:(s),,2,21,828.5638795,187569.6094,828.5624955,1.670279186,14.421148,
